location_id,start_month,end_month,type_count,type_id,taxonomic_rank,taxonomic_rank_name,en_name,scientific_name,scientific_synonyms
804737,9,,1,14,8,species,Apple,Malus pumila,Malus domestica
666888,6,9,1,95,8,species,White sapote,Casimiroa edulis,
804624,8,,1,111,8,species,Black walnut,Juglans nigra,
607047,9,9,1,14,8,species,Apple,Malus pumila,Malus domestica
607458,9,11,1,176,8,species,American cranberrybush,Viburnum trilobum,
804805,9,9,1,14,8,species,Apple,Malus pumila,Malus domestica
606643,6,7,1,74,6,genus,Elderberry,Sambucus,
607782,9,,1,15,6,genus,Pear,Pyrus,
657073,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
666083,8,9,1,14,8,species,Apple,Malus pumila,Malus domestica
607817,8,9,1,14,8,species,Apple,Malus pumila,Malus domestica
607185,7,,5,14,8,species,Apple,Malus pumila,Malus domestica
607185,7,,5,48,7,multispecies,Blackberry,Rubus,
607185,7,,5,61,8,species,Tomato,Solanum lycopersicum,
607185,7,,5,585,8,species,Chives,Allium schoenoprasum,
607185,7,,5,105,6,genus,Strawberry,Fragaria,
657173,10,12,1,72,6,genus,Oak,Quercus,
627458,7,10,1,728,8,species,Red clover,Trifolium pratense,
608497,9,,1,1,7,multispecies,Plum,Prunus,
609738,9,,1,14,8,species,Apple,Malus pumila,Malus domestica
800882,8,9,1,14,8,species,Apple,Malus pumila,Malus domestica
607259,7,,1,52,8,species,Peach,Prunus persica,
606676,6,8,1,92,6,genus,Mulberry,Morus,
666332,6,6,1,92,6,genus,Mulberry,Morus,
665665,3,4,1,18,8,species,Loquat,Eriobotrya japonica,
666941,6,7,1,121,8,species,Sour cherry,Prunus cerasus,
800912,8,9,1,14,8,species,Apple,Malus pumila,Malus domestica
611372,8,9,2,339,8,species,Canada plum,Prunus nigra,
611372,8,9,2,48,7,multispecies,Blackberry,Rubus,
667164,7,8,1,850,9,subspecies,Zucchini,Cucurbita pepo subsp. pepo,
691250,10,11,1,280,8,species,Japanese persimmon,Diospyros kaki,
607830,8,9,1,14,8,species,Apple,Malus pumila,Malus domestica
656851,10,10,1,82,6,genus,Rose,Rosa,
804735,9,,1,14,8,species,Apple,Malus pumila,Malus domestica
607831,8,9,1,14,8,species,Apple,Malus pumila,Malus domestica
804765,9,10,1,111,8,species,Black walnut,Juglans nigra,
666205,11,3,1,1,7,multispecies,Plum,Prunus,
606729,7,7,1,122,7,multispecies,Raspberry,Rubus,
804698,3,5,1,15,6,genus,Pear,Pyrus,
804673,9,9,1,74,6,genus,Elderberry,Sambucus,
606345,9,10,1,73,6,genus,Walnut,Juglans,
804517,8,9,1,52,8,species,Peach,Prunus persica,
804861,9,10,1,111,8,species,Black walnut,Juglans nigra,
594373,5,7,1,337,8,species,Canadian serviceberry,Amelanchier canadensis,
606721,8,9,1,16,6,genus,Grape,Vitis,
607741,8,9,1,14,8,species,Apple,Malus pumila,Malus domestica
666839,6,7,1,96,8,species,Black mulberry,Morus nigra,
804639,8,9,1,15,6,genus,Pear,Pyrus,
607184,9,9,1,116,8,species,Pawpaw,Asimina triloba,
606084,6,7,1,48,7,multispecies,Blackberry,Rubus,
804891,9,10,1,445,6,genus,Fig,Ficus,
606392,6,10,3,868,8,species,Cashew,Anacardium occidentale,
606392,6,10,3,867,8,species,Muruci,Byrsonima crassifolia,
606392,6,10,3,756,8,species,Mangaba,Hancornia speciosa,
595269,7,9,1,52,8,species,Peach,Prunus persica,
627457,7,9,1,48,7,multispecies,Blackberry,Rubus,
665806,6,6,1,141,8,species,Downy serviceberry,Amelanchier arborea,
611348,6,7,1,92,6,genus,Mulberry,Morus,
665756,6,10,1,855,6,genus,Gumweed,Grindelia,
594388,7,9,1,14,8,species,Apple,Malus pumila,Malus domestica
568272,8,,1,14,8,species,Apple,Malus pumila,Malus domestica
2658,6,7,1,48,7,multispecies,Blackberry,Rubus,
570238,11,1,1,18,8,species,Loquat,Eriobotrya japonica,
3539,9,9,1,14,8,species,Apple,Malus pumila,Malus domestica
1157,5,,1,56,6,genus,Prickly pear,Opuntia,
607916,7,,1,17,6,genus,Lavender,Lavandula,
610468,9,9,1,114,6,genus,Apple,Malus,
570413,9,9,1,18,8,species,Loquat,Eriobotrya japonica,
609782,8,,1,441,8,species,European plum,Prunus domestica,
1728,4,5,1,92,6,genus,Mulberry,Morus,
610920,9,,1,14,8,species,Apple,Malus pumila,Malus domestica
595061,1,,1,62,7,multispecies,Cherry,Prunus,
568246,6,,1,62,7,multispecies,Cherry,Prunus,
1967,10,,1,12,7,multispecies,Persimmon,Diospyros,
567855,9,,1,70,6,genus,Chestnut,Castanea,
568252,6,,1,92,6,genus,Mulberry,Morus,
592392,1,,1,537,8,species,Breadfruit,Artocarpus altilis,
609822,7,7,1,62,7,multispecies,Cherry,Prunus,
570023,11,11,1,18,8,species,Loquat,Eriobotrya japonica,
1730,4,5,1,92,6,genus,Mulberry,Morus,
592110,12,2,1,1,7,multispecies,Plum,Prunus,
610431,9,9,1,48,7,multispecies,Blackberry,Rubus,
611452,7,,1,62,7,multispecies,Cherry,Prunus,
3405,6,7,1,122,7,multispecies,Raspberry,Rubus,
1453,6,,1,92,6,genus,Mulberry,Morus,
610377,9,9,1,48,7,multispecies,Blackberry,Rubus,
665729,12,,1,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
1477,6,6,1,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
2711,5,7,1,92,6,genus,Mulberry,Morus,
569568,2,3,1,303,8,species,Jelly palm,Butia capitata,"Butia odorata, Cocos capitata"
1291656,4,6,1,1044,6,genus,Horse-chestnut,Aesculus,
1069025,9,12,1,297,8,species,Southern California walnut,Juglans californica,
610390,9,10,1,388,8,species,Blackthorn,Prunus spinosa,
592412,2,,1,537,8,species,Breadfruit,Artocarpus altilis,
610396,8,9,4,172,6,genus,Hawthorn,Crataegus,
610396,8,9,4,82,6,genus,Rose,Rosa,
610396,8,9,4,62,7,multispecies,Cherry,Prunus,
610396,8,9,4,48,7,multispecies,Blackberry,Rubus,
592136,2,3,1,79,8,species,Apricot,Prunus armeniaca,
610449,10,10,1,15,6,genus,Pear,Pyrus,
320211,11,2,1,262,8,species,Brazilian pepper tree,Schinus terebinthifolius,
568082,6,7,1,1,7,multispecies,Plum,Prunus,
607928,9,,1,172,6,genus,Hawthorn,Crataegus,
606866,6,6,1,48,7,multispecies,Blackberry,Rubus,
1626,7,8,1,12,7,multispecies,Persimmon,Diospyros,
2399,7,7,1,1,7,multispecies,Plum,Prunus,
660175,9,10,1,18,8,species,Loquat,Eriobotrya japonica,
1956,6,,1,121,8,species,Sour cherry,Prunus cerasus,
610133,5,,1,74,6,genus,Elderberry,Sambucus,
611399,9,,1,185,8,species,Hop,Humulus lupulus,
607917,6,7,1,114,6,genus,Apple,Malus,
665728,3,,1,73,6,genus,Walnut,Juglans,
1995,9,,1,116,8,species,Pawpaw,Asimina triloba,
570212,5,5,1,14,8,species,Apple,Malus pumila,Malus domestica
1577,6,6,1,92,6,genus,Mulberry,Morus,
2358,7,8,1,1,7,multispecies,Plum,Prunus,
660198,11,12,1,418,8,species,Common mango,Mangifera indica,
2403,6,7,1,62,7,multispecies,Cherry,Prunus,
2709,7,9,1,14,8,species,Apple,Malus pumila,Malus domestica
1065077,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1067513,6,8,4,48,7,multispecies,Blackberry,Rubus,
1067513,6,8,4,16,6,genus,Grape,Vitis,
1067513,6,8,4,97,8,species,White mulberry,Morus alba,Morus tatarica
1067513,6,8,4,528,8,species,Ground ivy,Glechoma hederacea,"Nepeta glechoma, Nepeta hederacea"
1067518,7,,1,20,8,species,Common fig,Ficus carica,
1067514,6,7,2,92,6,genus,Mulberry,Morus,
1067514,6,7,2,1002,6,genus,Catalpa,Catalpa,
1067520,9,10,1,116,8,species,Pawpaw,Asimina triloba,
1067522,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1067741,7,9,1,48,7,multispecies,Blackberry,Rubus,
1067533,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1067531,9,10,2,145,8,species,Osage-orange,Maclura pomifera,
1067531,9,10,2,82,6,genus,Rose,Rosa,
1065917,10,11,1,14,8,species,Apple,Malus pumila,Malus domestica
1067534,10,11,1,14,8,species,Apple,Malus pumila,Malus domestica
1065918,10,11,1,14,8,species,Apple,Malus pumila,Malus domestica
1067535,10,11,1,14,8,species,Apple,Malus pumila,Malus domestica
1067536,5,10,1,7,8,species,Avocado,Persea americana,
1067537,7,8,1,62,7,multispecies,Cherry,Prunus,
1067538,7,8,1,62,7,multispecies,Cherry,Prunus,
1067539,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1067540,8,10,1,114,6,genus,Apple,Malus,
1067541,9,10,1,72,6,genus,Oak,Quercus,
1067542,8,10,3,441,8,species,European plum,Prunus domestica,
1067542,8,10,3,114,6,genus,Apple,Malus,
1067542,8,10,3,1566,9,subspecies,McIntosh apple,Malus pumila 'McIntosh',Malus domestica 'McIntosh'
1067928,10,11,1,146,8,species,Ginkgo,Ginkgo biloba,Ginkgo
1067544,9,11,1,114,6,genus,Apple,Malus,
1067512,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1067545,8,9,1,48,7,multispecies,Blackberry,Rubus,
1067546,8,9,1,48,7,multispecies,Blackberry,Rubus,
1067547,9,10,1,15,6,genus,Pear,Pyrus,
1067552,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1067557,9,11,1,14,8,species,Apple,Malus pumila,Malus domestica
1067558,9,1,1,114,6,genus,Apple,Malus,
1067560,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1067561,6,9,1,48,7,multispecies,Blackberry,Rubus,
1067564,9,9,1,14,8,species,Apple,Malus pumila,Malus domestica
1065962,9,11,1,14,8,species,Apple,Malus pumila,Malus domestica
1066045,9,,1,1,7,multispecies,Plum,Prunus,
1067683,9,,1,14,8,species,Apple,Malus pumila,Malus domestica
1067593,9,9,1,248,8,species,Cornelian cherry dogwood,Cornus mas,
1067550,9,10,1,114,6,genus,Apple,Malus,
1067576,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1067578,9,10,1,111,8,species,Black walnut,Juglans nigra,
1067580,8,11,2,142,8,species,White oak,Quercus alba,
1067580,8,11,2,82,6,genus,Rose,Rosa,
1067735,9,10,1,358,8,species,Autumn-olive,Elaeagnus umbellata,
1067590,8,9,1,14,8,species,Apple,Malus pumila,Malus domestica
1067594,9,9,1,248,8,species,Cornelian cherry dogwood,Cornus mas,
1067595,9,9,1,248,8,species,Cornelian cherry dogwood,Cornus mas,
1067596,8,10,1,691,9,subspecies,Mirabelle plum,Prunus domestica subsp. syriaca,
1067597,9,10,1,12,7,multispecies,Persimmon,Diospyros,
1067600,9,10,1,120,6,genus,Hazel,Corylus,
1067604,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1067610,10,12,1,146,8,species,Ginkgo,Ginkgo biloba,Ginkgo
1067612,7,9,1,453,8,species,Tamarind,Tamarindus indica,
1067589,7,10,1,2006,8,species,Wild apple,Malus sieversii,
1067616,9,9,1,104,8,species,Jujube,Ziziphus jujuba,
1067623,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1067624,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1067627,8,9,1,286,8,species,European pear,Pyrus communis,"Pyrus communis var. sativa, Pyrus sativa"
1067628,7,9,1,441,8,species,European plum,Prunus domestica,
1067543,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1067629,9,11,1,14,8,species,Apple,Malus pumila,Malus domestica
1067637,7,9,1,445,6,genus,Fig,Ficus,
1067638,6,7,1,115,6,genus,Serviceberry,Amelanchier,
1067626,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1067615,7,10,1,1,7,multispecies,Plum,Prunus,
1065814,9,11,2,82,6,genus,Rose,Rosa,
1065814,9,11,2,14,8,species,Apple,Malus pumila,Malus domestica
1067659,9,11,1,172,6,genus,Hawthorn,Crataegus,
1067663,5,7,4,48,7,multispecies,Blackberry,Rubus,
1067663,5,7,4,97,8,species,White mulberry,Morus alba,Morus tatarica
1067663,5,7,4,1895,8,species,Common self-heal,Prunella vulgaris,
1067663,5,7,4,191,8,species,Staghorn sumac,Rhus typhina,Rhus hirta
1067675,9,11,1,5,8,species,Grapefruit,Citrus x paradisi,
1067679,8,8,1,744,9,subspecies,Damson plum,Prunus domestica subsp. insititia,Prunus insititia
1062569,8,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1067682,8,10,1,246,8,species,American persimmon,Diospyros virginiana,
1067684,10,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1067685,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1067686,8,9,1,15,6,genus,Pear,Pyrus,
1067687,10,,1,14,8,species,Apple,Malus pumila,Malus domestica
1067691,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
804803,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1067692,10,,1,69,8,species,Quince,Cydonia oblonga,"Cydonia, Cydonia vulgaris"
1067693,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1067697,10,,1,114,6,genus,Apple,Malus,
1067700,9,10,1,111,8,species,Black walnut,Juglans nigra,
1067708,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1067698,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1067730,9,10,1,13,8,species,Pomegranate,Punica granatum,
1067731,11,12,1,12,7,multispecies,Persimmon,Diospyros,
1067732,9,10,1,59,8,species,Olive,Olea europaea,
1067737,9,12,1,545,6,genus,Sea-buckthorn,Hippophae,
1067740,7,8,1,126,8,species,Gooseberry,Ribes uva-crispa,
1067747,10,11,1,93,8,species,Pecan,Carya illinoinensis,
1067748,10,12,1,12,7,multispecies,Persimmon,Diospyros,
1067754,7,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1067755,8,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1067756,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1067757,10,11,1,363,8,species,Sweet chestnut,Castanea sativa,
1067759,7,8,1,691,9,subspecies,Mirabelle plum,Prunus domestica subsp. syriaca,
1067760,7,8,1,691,9,subspecies,Mirabelle plum,Prunus domestica subsp. syriaca,
1067763,10,11,1,96,8,species,Black mulberry,Morus nigra,
1067765,10,10,1,246,8,species,American persimmon,Diospyros virginiana,
1067766,10,11,1,93,8,species,Pecan,Carya illinoinensis,
1067816,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1063863,9,10,1,15,6,genus,Pear,Pyrus,
1067824,10,11,1,14,8,species,Apple,Malus pumila,Malus domestica
1067825,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1067826,9,10,1,114,6,genus,Apple,Malus,
1067828,6,7,1,1426,8,species,Black raspberry,Rubus occidentalis,
1067833,8,10,1,114,6,genus,Apple,Malus,
1067834,9,11,1,111,8,species,Black walnut,Juglans nigra,
1067835,6,7,1,1986,8,species,Thornless blackberry,Rubus ulmifolius,
1067837,6,8,1,92,6,genus,Mulberry,Morus,
1067839,9,9,1,14,8,species,Apple,Malus pumila,Malus domestica
1067841,8,10,2,1741,8,species,California blackberry,Rubus ursinus,
1067841,8,10,2,16,6,genus,Grape,Vitis,
1067842,10,11,2,73,6,genus,Walnut,Juglans,
1067842,10,11,2,111,8,species,Black walnut,Juglans nigra,
1067843,9,11,1,12,7,multispecies,Persimmon,Diospyros,
1067845,9,10,1,114,6,genus,Apple,Malus,
1067846,10,12,1,246,8,species,American persimmon,Diospyros virginiana,
1067847,10,12,1,246,8,species,American persimmon,Diospyros virginiana,
1067848,5,6,1,96,8,species,Black mulberry,Morus nigra,
1067849,9,10,1,12,7,multispecies,Persimmon,Diospyros,
1067856,6,9,1,122,7,multispecies,Raspberry,Rubus,
1067857,7,8,1,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
1067860,9,10,1,70,6,genus,Chestnut,Castanea,
1067854,8,10,1,74,6,genus,Elderberry,Sambucus,
1067838,9,10,1,114,6,genus,Apple,Malus,
656878,8,10,4,1741,8,species,California blackberry,Rubus ursinus,
656878,8,10,4,445,6,genus,Fig,Ficus,
656878,8,10,4,2177,6,genus,Cane,Arundinaria,
656878,8,10,4,16,6,genus,Grape,Vitis,
1067873,10,11,1,1956,8,species,Prickly pear,Opuntia ficus-indica,
1067875,10,12,1,458,8,species,Common guava,Psidium guajava,
1067876,9,12,1,458,8,species,Common guava,Psidium guajava,
1067878,7,9,1,92,6,genus,Mulberry,Morus,
1067879,3,6,1,18,8,species,Loquat,Eriobotrya japonica,
1067880,10,11,1,146,8,species,Ginkgo,Ginkgo biloba,Ginkgo
1067881,10,11,1,146,8,species,Ginkgo,Ginkgo biloba,Ginkgo
1067882,9,10,1,111,8,species,Black walnut,Juglans nigra,
1067883,4,11,1,542,8,species,Wild garlic,Allium ursinum,
1067884,9,11,1,286,8,species,European pear,Pyrus communis,"Pyrus communis var. sativa, Pyrus sativa"
1067885,10,11,1,69,8,species,Quince,Cydonia oblonga,"Cydonia, Cydonia vulgaris"
1067886,5,6,1,115,6,genus,Serviceberry,Amelanchier,
606353,7,9,1,1,7,multispecies,Plum,Prunus,
608285,8,10,1,15,6,genus,Pear,Pyrus,
665993,8,11,1,93,8,species,Pecan,Carya illinoinensis,
666999,1,1,1,3,8,species,Orange,Citrus x sinensis,
666851,7,7,1,121,8,species,Sour cherry,Prunus cerasus,
620174,10,11,1,15,6,genus,Pear,Pyrus,
607826,8,,1,48,7,multispecies,Blackberry,Rubus,
665747,6,7,1,48,7,multispecies,Blackberry,Rubus,
665969,4,5,1,788,8,species,Saffron milk-cap,Lactarius deliciosus,
606732,7,9,1,48,7,multispecies,Blackberry,Rubus,
594028,8,9,1,48,7,multispecies,Blackberry,Rubus,
666884,7,7,1,230,8,species,Salmonberry,Rubus spectabilis,
607082,8,9,1,691,9,subspecies,Mirabelle plum,Prunus domestica subsp. syriaca,
606318,5,6,1,1,7,multispecies,Plum,Prunus,
627450,9,10,3,48,7,multispecies,Blackberry,Rubus,
627450,9,10,3,388,8,species,Blackthorn,Prunus spinosa,
627450,9,10,3,82,6,genus,Rose,Rosa,
606423,8,10,1,16,6,genus,Grape,Vitis,
657126,10,11,1,114,6,genus,Apple,Malus,
667227,8,9,1,275,8,species,Carob,Ceratonia siliqua,
607313,8,9,1,74,6,genus,Elderberry,Sambucus,
666531,6,10,1,92,6,genus,Mulberry,Morus,
594030,5,6,1,18,8,species,Loquat,Eriobotrya japonica,
570529,3,5,1,14,8,species,Apple,Malus pumila,Malus domestica
594976,10,10,1,14,8,species,Apple,Malus pumila,Malus domestica
607180,6,9,1,445,6,genus,Fig,Ficus,
607668,8,,1,48,7,multispecies,Blackberry,Rubus,
667395,8,9,1,441,8,species,European plum,Prunus domestica,
666462,4,8,1,74,6,genus,Elderberry,Sambucus,
666841,6,7,1,96,8,species,Black mulberry,Morus nigra,
616965,9,11,1,14,8,species,Apple,Malus pumila,Malus domestica
667449,5,8,1,585,8,species,Chives,Allium schoenoprasum,
595087,7,8,1,122,7,multispecies,Raspberry,Rubus,
568334,8,11,1,14,8,species,Apple,Malus pumila,Malus domestica
570532,3,5,1,14,8,species,Apple,Malus pumila,Malus domestica
607901,9,10,1,82,6,genus,Rose,Rosa,
611499,5,9,1,78,8,species,Passionfruit,Passiflora edulis,
611341,9,10,1,122,7,multispecies,Raspberry,Rubus,
620182,7,10,1,16,6,genus,Grape,Vitis,
616584,6,9,1,5,8,species,Grapefruit,Citrus x paradisi,
595275,6,8,1,231,8,species,Indian plum,Oemleria cerasiformis,
665886,3,5,1,14,8,species,Apple,Malus pumila,Malus domestica
666233,5,8,1,92,6,genus,Mulberry,Morus,
665929,5,7,1,48,7,multispecies,Blackberry,Rubus,
659834,10,1,1,12,7,multispecies,Persimmon,Diospyros,
607061,8,8,1,691,9,subspecies,Mirabelle plum,Prunus domestica subsp. syriaca,
607167,5,6,1,98,7,multispecies,Dewberry,Rubus,
611508,10,,1,144,6,genus,Hickory,Carya,
607221,7,8,1,114,6,genus,Apple,Malus,
627447,10,10,1,14,8,species,Apple,Malus pumila,Malus domestica
665766,3,8,1,98,7,multispecies,Dewberry,Rubus,
627463,9,10,1,315,8,species,Common date palm,Phoenix dactylifera,
610693,8,10,1,14,8,species,Apple,Malus pumila,Malus domestica
666140,7,,1,122,7,multispecies,Raspberry,Rubus,
606313,6,7,3,92,6,genus,Mulberry,Morus,
606313,6,7,3,322,8,species,Black elderberry,Sambucus nigra,
606313,6,7,3,16,6,genus,Grape,Vitis,
607314,7,9,1,48,7,multispecies,Blackberry,Rubus,
610809,8,9,1,445,6,genus,Fig,Ficus,
607485,8,9,1,48,7,multispecies,Blackberry,Rubus,
607014,9,9,1,14,8,species,Apple,Malus pumila,Malus domestica
607168,5,6,1,98,7,multispecies,Dewberry,Rubus,
606374,6,10,1,14,8,species,Apple,Malus pumila,Malus domestica
607409,9,11,1,545,6,genus,Sea-buckthorn,Hippophae,
667387,9,10,1,82,6,genus,Rose,Rosa,
606096,12,2,1,18,8,species,Loquat,Eriobotrya japonica,
607402,8,9,1,14,8,species,Apple,Malus pumila,Malus domestica
606691,1,6,3,3,8,species,Orange,Citrus x sinensis,
606691,1,6,3,4,8,species,Lemon,Citrus x limon,
606691,1,6,3,59,8,species,Olive,Olea europaea,
607177,8,9,1,15,6,genus,Pear,Pyrus,
666626,5,11,8,106,6,genus,Currant,Ribes,
666626,5,11,8,122,7,multispecies,Raspberry,Rubus,
666626,5,11,8,105,6,genus,Strawberry,Fragaria,
666626,5,11,8,441,8,species,European plum,Prunus domestica,
666626,5,11,8,52,8,species,Peach,Prunus persica,
666626,5,11,8,286,8,species,European pear,Pyrus communis,"Pyrus communis var. sativa, Pyrus sativa"
666626,5,11,8,14,8,species,Apple,Malus pumila,Malus domestica
667247,7,9,1,4,8,species,Lemon,Citrus x limon,
607214,6,7,1,196,8,species,Thimbleberry,Rubus parviflorus,
663959,10,12,1,731,8,species,Natal plum,Carissa macrocarpa,
794212,8,9,1,48,7,multispecies,Blackberry,Rubus,
569340,9,10,1,114,6,genus,Apple,Malus,
607242,7,9,1,48,7,multispecies,Blackberry,Rubus,
607895,6,8,1,48,7,multispecies,Blackberry,Rubus,
609722,8,9,1,14,8,species,Apple,Malus pumila,Malus domestica
616575,8,9,1,15,6,genus,Pear,Pyrus,
666909,6,7,1,115,6,genus,Serviceberry,Amelanchier,
608480,8,,1,1,7,multispecies,Plum,Prunus,
666218,5,8,1,92,6,genus,Mulberry,Morus,
666309,5,,1,63,8,species,Fennel,Foeniculum vulgare,
667445,6,6,1,92,6,genus,Mulberry,Morus,
607121,7,7,1,62,7,multispecies,Cherry,Prunus,
665895,4,5,1,14,8,species,Apple,Malus pumila,Malus domestica
667413,8,8,1,1,7,multispecies,Plum,Prunus,
666859,6,9,1,322,8,species,Black elderberry,Sambucus nigra,
601621,6,9,1,322,8,species,Black elderberry,Sambucus nigra,
570527,3,5,1,14,8,species,Apple,Malus pumila,Malus domestica
595085,8,10,1,191,8,species,Staghorn sumac,Rhus typhina,Rhus hirta
667013,8,,1,286,8,species,European pear,Pyrus communis,"Pyrus communis var. sativa, Pyrus sativa"
666662,6,7,1,173,8,species,Red mulberry,Morus rubra,
666151,8,11,1,15,6,genus,Pear,Pyrus,
611512,6,9,1,13,8,species,Pomegranate,Punica granatum,
666756,6,8,1,92,6,genus,Mulberry,Morus,
666326,5,6,1,79,8,species,Apricot,Prunus armeniaca,
667067,7,8,1,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
601626,8,9,1,14,8,species,Apple,Malus pumila,Malus domestica
667342,7,8,1,691,9,subspecies,Mirabelle plum,Prunus domestica subsp. syriaca,
667291,6,9,1,23,8,species,Mandarin,Citrus reticulata,
619544,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
666100,6,8,1,48,7,multispecies,Blackberry,Rubus,
569341,8,10,1,14,8,species,Apple,Malus pumila,Malus domestica
666264,9,,1,710,8,species,American beech,Fagus grandifolia,
606921,10,11,1,120,6,genus,Hazel,Corylus,
656864,8,9,1,48,7,multispecies,Blackberry,Rubus,
667066,7,8,1,97,8,species,White mulberry,Morus alba,Morus tatarica
607066,9,9,1,112,8,species,Persian walnut,Juglans regia,
666768,8,9,1,629,8,species,Common grape,Vitis vinifera,
606470,8,10,1,122,7,multispecies,Raspberry,Rubus,
656876,2,4,1,57,8,species,Miner's lettuce,Claytonia perfoliata,
659891,9,12,1,92,6,genus,Mulberry,Morus,
667162,7,8,1,79,8,species,Apricot,Prunus armeniaca,
667288,7,9,1,48,7,multispecies,Blackberry,Rubus,
595095,10,11,1,114,6,genus,Apple,Malus,
666386,4,5,1,147,8,species,Sassafras,Sassafras albidum,
667382,7,7,1,1,7,multispecies,Plum,Prunus,
627468,10,10,1,14,8,species,Apple,Malus pumila,Malus domestica
